date,nav_historical,nav_api,difference
2019-06-24,54.1894,54.1894,0.0
2019-06-25,54.4957,54.4957,0.0
2019-06-26,54.9657,54.9657,0.0
2019-06-27,55.097,55.097,0.0
2019-06-28,55.224,55.224,0.0
2019-07-01,55.3031,55.3031,0.0
2019-07-02,55.456,55.456,0.0
2019-07-03,55.3738,55.3738,0.0
2019-07-04,55.4699,55.4699,0.0
2019-07-05,54.8561,54.8561,0.0
2019-07-08,54.1644,54.1644,0.0
2019-07-09,54.0836,54.0836,0.0
2019-07-10,53.8443,53.8443,0.0
2019-07-11,54.0984,54.0984,0.0
2019-07-12,54.2785,54.2785,0.0
2019-07-15,54.1461,54.1461,0.0
2019-07-16,54.0856,54.0856,0.0
2019-07-17,54.319,54.319,0.0
2019-07-18,54.0147,54.0147,0.0
2019-07-19,53.4029,53.4029,0.0
2019-07-22,53.024,53.024,0.0
2019-07-23,53.155,53.155,0.0
2019-07-24,52.7374,52.7374,0.0
2019-07-25,52.5207,52.5207,0.0
2019-07-26,52.5686,52.5686,0.0
2019-07-29,52.1616,52.1616,0.0
2019-07-30,51.466,51.466,0.0
2019-07-31,51.9017,51.9017,0.0
2019-08-01,51.3082,51.3082,0.0
2019-08-02,51.0349,51.0349,0.0
2019-08-05,50.5861,50.5861,0.0
2019-08-06,51.0319,51.0319,0.0
2019-08-07,51.1681,51.1681,0.0
2019-08-08,51.2595,51.2595,0.0
2019-08-09,51.6177,51.6177,0.0
2019-08-13,51.0979,51.0979,0.0
2019-08-14,51.7299,51.7299,0.0
2019-08-16,52.0211,52.0211,0.0
2019-08-19,51.9983,51.9983,0.0
2019-08-20,51.9247,51.9247,0.0
2019-08-21,51.522,51.522,0.0
2019-08-22,51.038,51.038,0.0
2019-08-23,51.3091,51.3091,0.0
2019-08-26,52.0341,52.0341,0.0
2019-08-27,52.5731,52.5731,0.0
2019-08-28,52.4938,52.4938,0.0
2019-08-29,52.0987,52.0987,0.0
2019-08-30,52.3752,52.3752,0.0
2019-09-03,51.9742,51.9742,0.0
2019-09-04,52.1216,52.1216,0.0
2019-09-05,52.2783,52.2783,0.0
2019-09-06,52.6455,52.6455,0.0
2019-09-09,52.9366,52.9366,0.0
2019-09-11,53.7478,53.7478,0.0
2019-09-12,53.6476,53.6476,0.0
2019-09-13,53.6012,53.6012,0.0
2019-09-16,53.814,53.814,0.0
2019-09-17,53.1853,53.1853,0.0
2019-09-18,53.1334,53.1334,0.0
2019-09-19,52.7845,52.7845,0.0
2019-09-20,54.447,54.447,0.0
2019-09-23,56.3502,56.3502,0.0
2019-09-24,56.4498,56.4498,0.0
2019-09-25,55.9413,55.9413,0.0
2019-09-26,56.3859,56.3859,0.0
2019-09-27,56.3843,56.3843,0.0
2019-09-30,56.147,56.147,0.0
2019-10-01,55.6556,55.6556,0.0
2019-10-03,55.399,55.399,0.0
2019-10-04,54.9464,54.9464,0.0
2019-10-07,54.8053,54.8053,0.0
2019-10-09,55.0566,55.0566,0.0
2019-10-10,54.7665,54.7665,0.0
2019-10-11,54.8222,54.8222,0.0
2019-10-14,54.9658,54.9658,0.0
2019-10-15,55.0504,55.0504,0.0
2019-10-16,54.9299,54.9299,0.0
2019-10-17,55.2661,55.2661,0.0
2019-10-18,56.3596,56.3596,0.0
2019-10-22,56.3394,56.3394,0.0
2019-10-23,56.394,56.394,0.0
2019-10-24,56.4878,56.4878,0.0
2019-10-25,56.3768,56.3768,0.0
2019-10-29,57.0785,57.0785,0.0
2019-10-30,57.1831,57.1831,0.0
2019-10-31,57.6615,57.6615,0.0
2019-11-01,57.9809,57.9809,0.0
2019-11-04,58.5157,58.5157,0.0
2019-11-05,58.0708,58.0708,0.0
2019-11-06,57.7536,57.7536,0.0
2019-11-07,57.9074,57.9074,0.0
2019-11-08,57.4537,57.4537,0.0
2019-11-11,57.692,57.692,0.0
2019-11-13,57.9023,57.9023,0.0
2019-11-14,57.8273,57.8273,0.0
2019-11-15,57.71,57.71,0.0
2019-11-18,57.7894,57.7894,0.0
2019-11-19,57.8266,57.8266,0.0
2019-11-20,57.8357,57.8357,0.0
2019-11-21,58.0232,58.0232,0.0
2019-11-22,58.0555,58.0555,0.0
2019-11-25,58.2373,58.2373,0.0
2019-11-26,57.9258,57.9258,0.0
2019-11-27,57.825,57.825,0.0
2019-11-28,57.7441,57.7441,0.0
2019-11-29,57.9839,57.9839,0.0
2019-12-02,58.0533,58.0533,0.0
2019-12-03,57.9542,57.9542,0.0
2019-12-04,58.3397,58.3397,0.0
2019-12-05,58.2459,58.2459,0.0
2019-12-06,57.6323,57.6323,0.0
2019-12-09,57.3044,57.3044,0.0
2019-12-10,56.8176,56.8176,0.0
2019-12-11,56.6208,56.6208,0.0
2019-12-12,56.7141,56.7141,0.0
2019-12-13,57.2957,57.2957,0.0
2019-12-16,56.9909,56.9909,0.0
2019-12-17,57.3155,57.3155,0.0
2019-12-18,57.1274,57.1274,0.0
2019-12-19,57.3051,57.3051,0.0
2019-12-20,57.6649,57.6649,0.0
2019-12-23,57.5756,57.5756,0.0
2019-12-24,57.4196,57.4196,0.0
2019-12-26,57.4846,57.4846,0.0
2019-12-27,57.7682,57.7682,0.0
2019-12-30,57.7981,57.7981,0.0
2019-12-31,57.8093,57.8093,0.0
2020-01-01,57.886,57.886,0.0
2020-01-02,58.3988,58.3988,0.0
2020-01-03,58.6872,58.6872,0.0
2020-01-06,57.7329,57.7329,0.0
2020-01-07,58.2107,58.2107,0.0
2020-01-08,57.9868,57.9868,0.0
2020-01-09,58.6407,58.6407,0.0
2020-01-10,58.9076,58.9076,0.0
2020-01-13,59.1726,59.1726,0.0
2020-01-14,59.2895,59.2895,0.0
2020-01-15,59.6795,59.6795,0.0
2020-01-16,60.2189,60.2189,0.0
2020-01-17,60.8952,60.8952,0.0
2020-01-20,60.9709,60.9709,0.0
2020-01-21,60.7275,60.7275,0.0
2020-01-22,60.8469,60.8469,0.0
2020-01-23,61.1488,61.1488,0.0
2020-01-24,61.8393,61.8393,0.0
2020-01-27,61.9656,61.9656,0.0
2020-01-28,62.0886,62.0886,0.0
2020-01-29,62.1324,62.1324,0.0
2020-01-30,61.8134,61.8134,0.0
2020-01-31,61.7543,61.7543,0.0
2020-02-03,60.8872,60.8872,0.0
2020-02-04,61.7883,61.7883,0.0
2020-02-05,62.0606,62.0606,0.0
2020-02-06,62.089,62.089,0.0
2020-02-07,62.3167,62.3167,0.0
2020-02-10,61.9086,61.9086,0.0
2020-02-11,62.1921,62.1921,0.0
2020-02-12,62.2058,62.2058,0.0
2020-02-13,62.2181,62.2181,0.0
2020-02-14,62.2419,62.2419,0.0
2020-02-17,62.0469,62.0469,0.0
2020-02-18,61.5595,61.5595,0.0
2020-02-19,62.26,62.26,0.0
2020-02-20,62.3727,62.3727,0.0
2020-02-24,61.7942,61.7942,0.0
2020-02-25,61.6015,61.6015,0.0
2020-02-26,61.1649,61.1649,0.0
2020-02-27,61.0899,61.0899,0.0
2020-02-28,59.45,59.45,0.0
2020-03-02,59.4357,59.4357,0.0
2020-03-03,59.7023,59.7023,0.0
2020-03-04,58.8308,58.8308,0.0
2020-03-05,59.2727,59.2727,0.0
2020-03-06,58.5236,58.5236,0.0
2020-03-09,56.7701,56.7701,0.0
2020-03-11,56.6672,56.6672,0.0
2020-03-12,53.1617,53.1617,0.0
2020-03-13,53.1576,53.1576,0.0
2020-03-16,50.8999,50.8999,0.0
2020-03-17,49.9371,49.9371,0.0
2020-03-18,47.0783,47.0783,0.0
2020-03-19,45.2642,45.2642,0.0
2020-03-20,45.7468,45.7468,0.0
2020-03-23,41.311,41.311,0.0
2020-03-24,41.26,41.26,0.0
2020-03-25,42.2905,42.2905,0.0
2020-03-26,43.7048,43.7048,0.0
2020-03-27,44.2552,44.2552,0.0
2020-03-30,43.1613,43.1613,0.0
2020-03-31,44.2998,44.2998,0.0
2020-04-01,43.7773,43.7773,0.0
2020-04-03,43.6981,43.6981,0.0
2020-04-07,45.121,45.121,0.0
2020-04-08,45.7678,45.7678,0.0
2020-04-09,46.7891,46.7891,0.0
2020-04-13,46.3737,46.3737,0.0
2020-04-15,46.6621,46.6621,0.0
2020-04-16,47.0044,47.0044,0.0
2020-04-17,47.9462,47.9462,0.0
2020-04-20,48.8951,48.8951,0.0
2020-04-21,47.7874,47.7874,0.0
2020-04-22,48.307,48.307,0.0
2020-04-23,48.6464,48.6464,0.0
2020-04-24,47.8799,47.8799,0.0
2020-04-27,48.0846,48.0846,0.0
2020-04-28,48.4286,48.4286,0.0
2020-04-29,48.915,48.915,0.0
2020-04-30,49.4021,49.4021,0.0
2020-05-04,48.0018,48.0018,0.0
2020-05-05,47.5152,47.5152,0.0
2020-05-06,47.5508,47.5508,0.0
2020-05-07,47.4015,47.4015,0.0
2020-05-08,47.0197,47.0197,0.0
2020-05-11,46.9345,46.9345,0.0
2020-05-12,46.6427,46.6427,0.0
2020-05-13,47.5349,47.5349,0.0
2020-05-14,46.8328,46.8328,0.0
2020-05-15,46.9331,46.9331,0.0
2020-05-18,45.8781,45.8781,0.0
2020-05-19,45.725,45.725,0.0
2020-05-20,46.2563,46.2563,0.0
2020-05-21,46.5947,46.5947,0.0
2020-05-22,46.2132,46.2132,0.0
2020-05-26,46.4193,46.4193,0.0
2020-05-27,46.5354,46.5354,0.0
2020-05-28,47.1434,47.1434,0.0
2020-05-29,47.8748,47.8748,0.0
2020-06-01,49.3635,49.3635,0.0
2020-06-02,50.232,50.232,0.0
2020-06-03,50.9722,50.9722,0.0
2020-06-04,50.798,50.798,0.0
2020-06-05,51.3008,51.3008,0.0
2020-06-08,51.7451,51.7451,0.0
2020-06-09,51.1714,51.1714,0.0
2020-06-10,51.4119,51.4119,0.0
2020-06-11,50.6426,50.6426,0.0
2020-06-12,50.8648,50.8648,0.0
2020-06-15,51.0041,51.0041,0.0
2020-06-16,50.7675,50.7675,0.0
2020-06-17,50.9734,50.9734,0.0
2020-06-18,51.5685,51.5685,0.0
2020-06-19,52.3501,52.3501,0.0
2020-06-22,53.2647,53.2647,0.0
2020-06-23,53.6129,53.6129,0.0
2020-06-24,53.2495,53.2495,0.0
2020-06-25,53.1915,53.1915,0.0
2020-06-26,53.4577,53.4577,0.0
2020-06-29,52.9446,52.9446,0.0
2020-06-30,52.8219,52.8219,0.0
2020-07-01,53.0526,53.0526,0.0
2020-07-02,53.4633,53.4633,0.0
2020-07-03,53.9367,53.9367,0.0
2020-07-06,54.7915,54.7915,0.0
2020-07-07,54.932,54.932,0.0
2020-07-08,54.5073,54.5073,0.0
2020-07-09,54.9956,54.9956,0.0
2020-07-10,54.9376,54.9376,0.0
2020-07-13,54.5398,54.5398,0.0
2020-07-14,54.2574,54.2574,0.0
2020-07-15,54.4579,54.4579,0.0
2020-07-16,54.2633,54.2633,0.0
2020-07-17,54.546,54.546,0.0
2020-07-20,54.9045,54.9045,0.0
2020-07-21,55.4238,55.4238,0.0
2020-07-22,55.5652,55.5652,0.0
2020-07-23,55.9901,55.9901,0.0
2020-07-24,56.1087,56.1087,0.0
2020-07-27,55.5097,55.5097,0.0
2020-07-28,55.2362,55.2362,0.0
2020-07-29,55.1299,55.1299,0.0
2020-07-30,55.0194,55.0194,0.0
2020-07-31,55.3008,55.3008,0.0
2020-08-03,56.0147,56.0147,0.0
2020-08-04,56.5565,56.5565,0.0
2020-08-05,57.0065,57.0065,0.0
2020-08-06,57.6979,57.6979,0.0
2020-08-07,57.9724,57.9724,0.0
2020-08-10,58.7216,58.7216,0.0
2020-08-11,58.9922,58.9922,0.0
2020-08-12,59.2859,59.2859,0.0
2020-08-13,60.7092,60.7092,0.0
2020-08-14,60.8519,60.8519,0.0
2020-08-17,61.0084,61.0084,0.0
2020-08-18,61.5686,61.5686,0.0
2020-08-19,61.7767,61.7767,0.0
2020-08-20,62.3087,62.3087,0.0
2020-08-21,63.2056,63.2056,0.0
2020-08-24,64.2166,64.2166,0.0
2020-08-25,64.2012,64.2012,0.0
2020-08-26,64.6439,64.6439,0.0
2020-08-27,65.0304,65.0304,0.0
2020-08-28,65.0345,65.0345,0.0
2020-08-31,62.3588,62.3588,0.0
2020-09-01,62.3265,62.3265,0.0
2020-09-02,63.5433,63.5433,0.0
2020-09-03,63.6277,63.6277,0.0
2020-09-04,63.0449,63.0449,0.0
2020-09-07,63.1455,63.1455,0.0
2020-09-08,62.6925,62.6925,0.0
2020-09-09,61.9976,61.9976,0.0
2020-09-10,62.9838,62.9838,0.0
2020-09-11,62.9364,62.9364,0.0
2020-09-14,65.8331,65.8331,0.0
2020-09-15,66.5188,66.5188,0.0
2020-09-16,66.7009,66.7009,0.0
2020-09-17,66.2742,66.2742,0.0
2020-09-18,65.7147,65.7147,0.0
2020-09-21,63.9585,63.9585,0.0
2020-09-22,62.8153,62.8153,0.0
2020-09-23,62.7063,62.7063,0.0
2020-09-24,61.6467,61.6467,0.0
2020-09-25,62.4845,62.4845,0.0
2020-09-28,63.5663,63.5663,0.0
2020-09-29,63.6305,63.6305,0.0
2020-09-30,63.8023,63.8023,0.0
2020-10-01,64.1093,64.1093,0.0
2020-10-05,64.3535,64.3535,0.0
2020-10-06,64.2617,64.2617,0.0
2020-10-07,64.1025,64.1025,0.0
2020-10-08,63.4817,63.4817,0.0
2020-10-09,63.2906,63.2906,0.0
2020-10-12,62.7597,62.7597,0.0
2020-10-13,62.8658,62.8658,0.0
2020-10-14,63.4637,63.4637,0.0
2020-10-15,62.5586,62.5586,0.0
2020-10-16,63.2883,63.2883,0.0
2020-10-19,63.7933,63.7933,0.0
2020-10-20,63.7148,63.7148,0.0
2020-10-21,63.7626,63.7626,0.0
2020-10-22,63.9264,63.9264,0.0
2020-10-23,64.4167,64.4167,0.0
2020-10-26,64.1467,64.1467,0.0
2020-10-27,64.2905,64.2905,0.0
2020-10-28,64.1264,64.1264,0.0
2020-10-29,63.8738,63.8738,0.0
2020-10-30,64.0422,64.0422,0.0
2020-11-02,63.9582,63.9582,0.0
2020-11-03,64.2757,64.2757,0.0
2020-11-04,64.6703,64.6703,0.0
2020-11-05,65.3632,65.3632,0.0
2020-11-06,65.761,65.761,0.0
2020-11-09,66.5707,66.5707,0.0
2020-11-10,66.4961,66.4961,0.0
2020-11-11,66.6685,66.6685,0.0
2020-11-12,67.0874,67.0874,0.0
2020-11-13,67.8975,67.8975,0.0
2020-11-17,69.2585,69.2585,0.0
2020-11-18,70.0787,70.0787,0.0
2020-11-19,70.3257,70.3257,0.0
2020-11-20,70.6897,70.6897,0.0
2020-11-23,71.3108,71.3108,0.0
2020-11-24,72.0394,72.0394,0.0
2020-11-25,71.2859,71.2859,0.0
2020-11-26,71.4394,71.4394,0.0
2020-11-27,73.1105,73.1105,0.0
2020-12-01,73.9151,73.9151,0.0
2020-12-02,74.0961,74.0961,0.0
2020-12-03,74.5188,74.5188,0.0
2020-12-04,75.2531,75.2531,0.0
2020-12-07,76.2757,76.2757,0.0
2020-12-08,76.0347,76.0347,0.0
2020-12-09,76.3633,76.3633,0.0
2020-12-10,76.0258,76.0258,0.0
2020-12-11,76.1897,76.1897,0.0
2020-12-14,76.7302,76.7302,0.0
2020-12-15,76.8527,76.8527,0.0
2020-12-16,77.1352,77.1352,0.0
2020-12-17,76.9464,76.9464,0.0
2020-12-18,76.6351,76.6351,0.0
2020-12-21,74.3431,74.3431,0.0
2020-12-22,74.4438,74.4438,0.0
2020-12-23,75.995,75.995,0.0
2020-12-24,76.2652,76.2652,0.0
2020-12-28,77.201,77.201,0.0
2020-12-29,77.9378,77.9378,0.0
2020-12-30,78.1608,78.1608,0.0
2020-12-31,78.1396,78.1396,0.0
2021-01-01,78.961,78.961,0.0
2021-01-04,79.9178,79.9178,0.0
2021-01-05,80.6897,80.6897,0.0
2021-01-06,80.8795,80.8795,0.0
2021-01-07,81.8689,81.8689,0.0
2021-01-08,82.4047,82.4047,0.0
2021-01-11,82.0949,82.0949,0.0
2021-01-12,81.9853,81.9853,0.0
2021-01-13,81.6065,81.6065,0.0
2021-01-14,81.0944,81.0944,0.0
2021-01-15,80.5302,80.5302,0.0
2021-01-18,79.4401,79.4401,0.0
2021-01-19,80.6173,80.6173,0.0
2021-01-20,80.6259,80.6259,0.0
2021-01-21,80.5094,80.5094,0.0
2021-01-22,79.6084,79.6084,0.0
2021-01-25,78.9867,78.9867,0.0
2021-01-27,78.2494,78.2494,0.0
2021-01-28,77.7009,77.7009,0.0
2021-01-29,77.8537,77.8537,0.0
2021-02-01,79.4344,79.4344,0.0
2021-02-02,80.6225,80.6225,0.0
2021-02-03,81.6538,81.6538,0.0
2021-02-04,82.4453,82.4453,0.0
2021-02-05,82.6153,82.6153,0.0
2021-02-08,83.4924,83.4924,0.0
2021-02-09,83.1303,83.1303,0.0
2021-02-10,83.3864,83.3864,0.0
2021-02-11,84.1694,84.1694,0.0
2021-02-12,84.5864,84.5864,0.0
2021-02-15,85.0276,85.0276,0.0
2021-02-16,84.5871,84.5871,0.0
2021-02-17,84.8193,84.8193,0.0
2021-02-18,85.5317,85.5317,0.0
2021-02-19,84.9273,84.9273,0.0
2021-02-22,83.6608,83.6608,0.0
2021-02-23,84.0135,84.0135,0.0
2021-02-24,84.7936,84.7936,0.0
2021-02-25,86.3588,86.3588,0.0
2021-02-26,85.7878,85.7878,0.0
2021-03-01,86.8947,86.8947,0.0
2021-03-02,87.7662,87.7662,0.0
2021-03-03,88.4923,88.4923,0.0
2021-03-04,88.9623,88.9623,0.0
2021-03-05,88.2252,88.2252,0.0
2021-03-08,88.5876,88.5876,0.0
2021-03-09,88.3161,88.3161,0.0
2021-03-10,88.6966,88.6966,0.0
2021-03-12,88.9315,88.9315,0.0
2021-03-15,88.5963,88.5963,0.0
2021-03-16,88.5682,88.5682,0.0
2021-03-17,87.2732,87.2732,0.0
2021-03-18,86.0465,86.0465,0.0
2021-03-19,85.7498,85.7498,0.0
2021-03-22,86.4156,86.4156,0.0
2021-03-23,87.5212,87.5212,0.0
2021-03-24,86.1717,86.1717,0.0
2021-03-25,84.6698,84.6698,0.0
2021-03-26,85.5087,85.5087,0.0
2021-03-30,86.6977,86.6977,0.0
2021-03-31,87.4737,87.4737,0.0
2021-04-01,88.4903,88.4903,0.0
2021-04-05,87.5976,87.5976,0.0
2021-04-06,88.3419,88.3419,0.0
2021-04-07,88.9063,88.9063,0.0
2021-04-08,89.9964,89.9964,0.0
2021-04-09,90.0091,90.0091,0.0
2021-04-12,86.272,86.272,0.0
2021-04-13,86.9516,86.9516,0.0
2021-04-15,87.1259,87.1259,0.0
2021-04-16,87.3888,87.3888,0.0
2021-04-19,86.7783,86.7783,0.0
2021-04-20,87.1948,87.1948,0.0
2021-04-22,87.767,87.767,0.0
2021-04-23,87.9149,87.9149,0.0
2021-04-26,88.5558,88.5558,0.0
2021-04-27,89.5712,89.5712,0.0
2021-04-28,90.332,90.332,0.0
2021-04-29,90.6173,90.6173,0.0
2021-04-30,90.4752,90.4752,0.0
2021-05-03,91.3828,91.3828,0.0
2021-05-04,91.3626,91.3626,0.0
2021-05-05,92.0577,92.0577,0.0
2021-05-06,92.1186,92.1186,0.0
2021-05-07,92.2135,92.2135,0.0
2021-05-10,92.846,92.846,0.0
2021-05-11,93.5737,93.5737,0.0
2021-05-12,92.9124,92.9124,0.0
2021-05-14,92.2765,92.2765,0.0
2021-05-17,92.9585,92.9585,0.0
2021-05-18,93.9225,93.9225,0.0
2021-05-19,94.7558,94.7558,0.0
2021-05-20,95.0316,95.0316,0.0
2021-05-21,95.3914,95.3914,0.0
2021-05-24,96.0305,96.0305,0.0
2021-05-25,96.8992,96.8992,0.0
2021-05-26,97.3437,97.3437,0.0
2021-05-27,97.9063,97.9063,0.0
2021-05-28,97.2483,97.2483,0.0
2021-05-31,97.38,97.38,0.0
2021-06-01,97.2044,97.2044,0.0
2021-06-02,98.0796,98.0796,0.0
2021-06-03,98.125,98.125,0.0
2021-06-04,98.8539,98.8539,0.0
2021-06-07,99.9491,99.9491,0.0
2021-06-08,100.1122,100.1122,0.0
2021-06-09,99.0036,99.0036,0.0
2021-06-10,99.9654,99.9654,0.0
2021-06-11,99.8345,99.8345,0.0
2021-06-14,99.2339,99.2339,0.0
2021-06-15,99.6014,99.6014,0.0
2021-06-16,99.1338,99.1338,0.0
2021-06-17,98.6026,98.6026,0.0
2021-06-18,98.4344,98.4344,0.0
2021-06-21,98.8195,98.8195,0.0
2021-06-22,99.366,99.366,0.0
2021-06-23,99.71,99.71,0.0
2021-06-24,99.7729,99.7729,0.0
2021-06-25,100.1155,100.1155,0.0
2021-06-28,100.7862,100.7862,0.0
2021-06-29,100.5042,100.5042,0.0
2021-06-30,100.9756,100.9756,0.0
2021-07-01,101.142,101.142,0.0
2021-07-02,101.8067,101.8067,0.0
2021-07-05,102.4792,102.4792,0.0
2021-07-06,102.8988,102.8988,0.0
2021-07-07,103.5981,103.5981,0.0
2021-07-08,103.0963,103.0963,0.0
2021-07-09,103.1664,103.1664,0.0
2021-07-12,104.1041,104.1041,0.0
2021-07-13,104.6746,104.6746,0.0
2021-07-14,105.2564,105.2564,0.0
2021-07-15,105.0695,105.0695,0.0
2021-07-16,104.9914,104.9914,0.0
2021-07-19,104.8046,104.8046,0.0
2021-07-20,103.3603,103.3603,0.0
2021-07-22,104.1531,104.1531,0.0
2021-07-23,104.3972,104.3972,0.0
2021-07-26,104.4083,104.4083,0.0
2021-07-27,103.8914,103.8914,0.0
2021-07-28,103.617,103.617,0.0
2021-07-29,104.8903,104.8903,0.0
2021-07-30,105.3714,105.3714,0.0
2021-08-02,106.1017,106.1017,0.0
2021-08-03,106.3929,106.3929,0.0
2021-08-04,105.4579,105.4579,0.0
2021-08-05,104.998,104.998,0.0
2021-08-06,104.8069,104.8069,0.0
2021-08-09,104.2697,104.2697,0.0
2021-08-10,102.739,102.739,0.0
2021-08-11,101.5778,101.5778,0.0
2021-08-12,102.8351,102.8351,0.0
2021-08-13,103.1156,103.1156,0.0
2021-08-16,102.6818,102.6818,0.0
2021-08-17,102.9948,102.9948,0.0
2021-08-18,102.7792,102.7792,0.0
2021-08-20,101.3154,101.3154,0.0
2021-08-23,100.065,100.065,0.0
2021-08-24,101.0715,101.0715,0.0
2021-08-25,101.532,101.532,0.0
2021-08-26,102.162,102.162,0.0
2021-08-27,102.8137,102.8137,0.0
2021-08-30,104.648,104.648,0.0
2021-08-31,105.6214,105.6214,0.0
2021-09-01,105.6616,105.6616,0.0
2021-09-02,106.4916,106.4916,0.0
2021-09-03,106.5171,106.5171,0.0
2021-09-06,107.1149,107.1149,0.0
2021-09-07,106.9263,106.9263,0.0
2021-09-08,107.1416,107.1416,0.0
2021-09-09,108.1289,108.1289,0.0
2021-09-13,108.3557,108.3557,0.0
2021-09-14,109.5639,109.5639,0.0
2021-09-15,110.3295,110.3295,0.0
2021-09-16,110.188,110.188,0.0
2021-09-17,109.0842,109.0842,0.0
2021-09-20,107.5332,107.5332,0.0
2021-09-21,107.9811,107.9811,0.0
2021-09-22,109.0144,109.0144,0.0
2021-09-23,110.2011,110.2011,0.0
2021-09-24,109.5436,109.5436,0.0
2021-09-27,109.313,109.313,0.0
2021-09-28,109.4454,109.4454,0.0
2021-09-29,109.4882,109.4882,0.0
2021-09-30,110.1672,110.1672,0.0
2021-10-01,110.9385,110.9385,0.0
2021-10-04,112.8335,112.8335,0.0
2021-10-05,112.8715,112.8715,0.0
2021-10-06,112.5383,112.5383,0.0
2021-10-07,113.9512,113.9512,0.0
2021-10-08,114.3972,114.3972,0.0
2021-10-11,115.1336,115.1336,0.0
2021-10-12,115.2274,115.2274,0.0
2021-10-13,116.4436,116.4436,0.0
2021-10-14,116.6919,116.6919,0.0
2021-10-18,117.5222,117.5222,0.0
2021-10-19,116.2545,116.2545,0.0
2021-10-20,113.4912,113.4912,0.0
2021-10-21,113.8861,113.8861,0.0
2021-10-22,113.4348,113.4348,0.0
2021-10-25,111.9962,111.9962,0.0
2021-10-26,113.5163,113.5163,0.0
2021-10-27,114.1178,114.1178,0.0
2021-10-28,113.475,113.475,0.0
2021-10-29,113.6715,113.6715,0.0
2021-11-01,114.2579,114.2579,0.0
2021-11-02,115.5178,115.5178,0.0
2021-11-03,115.5222,115.5222,0.0
2021-11-08,117.3055,117.3055,0.0
2021-11-09,117.9077,117.9077,0.0
2021-11-10,117.9059,117.9059,0.0
2021-11-11,118.4235,118.4235,0.0
2021-11-12,119.2912,119.2912,0.0
2021-11-15,119.239,119.239,0.0
2021-11-16,118.6213,118.6213,0.0
2021-11-17,118.1513,118.1513,0.0
2021-11-18,116.9958,116.9958,0.0
2021-11-22,114.5634,114.5634,0.0
2021-11-23,115.7625,115.7625,0.0
2021-11-24,116.9382,116.9382,0.0
2021-11-25,117.3365,117.3365,0.0
2021-11-26,113.7581,113.7581,0.0
2021-11-29,112.0406,112.0406,0.0
2021-11-30,114.6061,114.6061,0.0
2021-12-01,114.5225,114.5225,0.0
2021-12-02,115.1803,115.1803,0.0
2021-12-03,115.4989,115.4989,0.0
2021-12-06,114.2375,114.2375,0.0
2021-12-07,115.5693,115.5693,0.0
2021-12-08,115.9955,115.9955,0.0
2021-12-09,116.4189,116.4189,0.0
2021-12-10,117.0295,117.0295,0.0
2021-12-13,116.6731,116.6731,0.0
2021-12-14,116.5661,116.5661,0.0
2021-12-15,116.7334,116.7334,0.0
2021-12-16,115.5621,115.5621,0.0
2021-12-17,114.4182,114.4182,0.0
2021-12-20,111.4291,111.4291,0.0
2021-12-21,112.1347,112.1347,0.0
2021-12-22,113.5008,113.5008,0.0
2021-12-23,114.0603,114.0603,0.0
2021-12-24,113.0034,113.0034,0.0
2021-12-27,113.1013,113.1013,0.0
2021-12-28,114.187,114.187,0.0
2021-12-29,115.107,115.107,0.0
2021-12-30,115.0392,115.0392,0.0
2021-12-31,116.5135,116.5135,0.0
2022-01-03,117.8295,117.8295,0.0
2022-01-04,117.9937,117.9937,0.0
2022-01-05,117.8449,117.8449,0.0
2022-01-06,118.078,118.078,0.0
2022-01-07,118.0578,118.0578,0.0
2022-01-10,119.259,119.259,0.0
2022-01-11,119.2122,119.2122,0.0
2022-01-12,120.503,120.503,0.0
2022-01-13,120.6145,120.6145,0.0
2022-01-14,121.5144,121.5144,0.0
2022-01-17,121.889,121.889,0.0
2022-01-18,120.3738,120.3738,0.0
2022-01-19,120.1682,120.1682,0.0
2022-01-20,120.1311,120.1311,0.0
2022-01-21,118.8871,118.8871,0.0
2022-01-24,113.8388,113.8388,0.0
2022-01-25,114.9265,114.9265,0.0
2022-01-27,113.4644,113.4644,0.0
2022-01-28,113.7542,113.7542,0.0
2022-01-31,115.1383,115.1383,0.0
2022-02-01,116.8615,116.8615,0.0
2022-02-02,118.2925,118.2925,0.0
2022-02-03,117.9384,117.9384,0.0
2022-02-04,118.1779,118.1779,0.0
2022-02-07,118.1213,118.1213,0.0
2022-02-08,116.9897,116.9897,0.0
2022-02-09,116.6628,116.6628,0.0
2022-02-10,116.361,116.361,0.0
2022-02-11,114.5805,114.5805,0.0
2022-02-14,111.1649,111.1649,0.0
2022-02-15,112.2859,112.2859,0.0
2022-02-16,113.4702,113.4702,0.0
2022-02-17,113.0094,113.0094,0.0
2022-02-18,112.6163,112.6163,0.0
2022-02-21,110.5555,110.5555,0.0
2022-02-22,109.2415,109.2415,0.0
2022-02-23,109.8892,109.8892,0.0
2022-02-24,105.5919,105.5919,0.0
2022-02-25,109.1447,109.1447,0.0
2022-02-28,109.8735,109.8735,0.0
2022-03-02,109.7898,109.7898,0.0
2022-03-03,109.9523,109.9523,0.0
2022-03-04,108.4432,108.4432,0.0
2022-03-07,106.6562,106.6562,0.0
2022-03-08,107.1074,107.1074,0.0
2022-03-09,108.7536,108.7536,0.0
2022-03-10,109.8399,109.8399,0.0
